Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT;Pferd_IN;Perd_OUT
2017101805;0.000;0.000;0.000;0.000;0.000;0.000
2017101806;0.000;0.000;0.000;0.000;0.000;0.000
2017101807;0.000;0.000;0.000;0.000;0.000;0.000
2017101808;0.000;0.000;0.000;0.000;0.000;0.000
2017101809;0.000;0.000;0.000;0.000;0.000;0.000
2017101810;0.000;0.000;1.000;1.000;0.000;0.000
2017101811;10.000;6.000;2.000;0.000;0.000;0.000
2017101812;2.000;1.000;0.000;0.000;0.000;0.000
2017101813;1.000;3.000;2.000;0.000;0.000;0.000
2017101814;0.000;0.000;2.000;0.000;0.000;0.000
2017101815;1.000;10.000;1.000;1.000;0.000;0.000
2017101816;1.000;1.000;0.000;0.000;0.000;0.000
2017101817;0.000;1.000;0.000;0.000;0.000;0.000
2017101818;0.000;2.000;1.000;0.000;0.000;0.000
2017101819;0.000;0.000;1.000;0.000;0.000;0.000
2017101820;0.000;0.000;0.000;0.000;0.000;0.000
2017101821;0.000;0.000;0.000;0.000;0.000;0.000
2017101822;0.000;0.000;0.000;0.000;0.000;0.000
2017101823;0.000;0.000;0.000;0.000;0.000;0.000
2017101900;0.000;0.000;0.000;0.000;0.000;0.000
2017101901;0.000;0.000;0.000;0.000;0.000;0.000
2017101902;0.000;0.000;0.000;0.000;0.000;0.000
2017101903;0.000;0.000;0.000;0.000;0.000;0.000
2017101904;0.000;0.000;0.000;0.000;0.000;0.000
2017101905;0.000;0.000;0.000;0.000;0.000;0.000
2017101906;0.000;0.000;0.000;0.000;0.000;0.000
2017101907;0.000;0.000;0.000;0.000;0.000;0.000
2017101908;1.000;0.000;0.000;0.000;0.000;0.000
2017101909;1.000;1.000;0.000;0.000;0.000;0.000
2017101910;3.000;1.000;0.000;0.000;0.000;0.000
2017101911;4.000;0.000;0.000;0.000;0.000;0.000
2017101912;1.000;1.000;0.000;0.000;0.000;0.000
2017101913;1.000;2.000;0.000;0.000;0.000;0.000
2017101914;7.000;3.000;1.000;0.000;8.000;9.000
2017101915;0.000;0.000;1.000;1.000;0.000;0.000
2017101916;1.000;0.000;0.000;1.000;0.000;0.000
2017101917;0.000;0.000;2.000;0.000;0.000;0.000
2017101918;0.000;0.000;0.000;2.000;0.000;0.000
2017101919;0.000;0.000;0.000;0.000;0.000;0.000
2017101920;0.000;0.000;0.000;0.000;0.000;0.000
2017101921;0.000;0.000;0.000;0.000;0.000;0.000
2017101922;0.000;0.000;0.000;0.000;0.000;0.000
2017101923;0.000;0.000;0.000;0.000;0.000;0.000
2017102000;0.000;0.000;0.000;0.000;0.000;0.000
2017102001;0.000;0.000;0.000;0.000;0.000;0.000
2017102002;0.000;0.000;0.000;0.000;0.000;0.000
2017102003;0.000;0.000;0.000;0.000;0.000;0.000
2017102004;0.000;0.000;0.000;0.000;0.000;0.000
2017102005;1.000;0.000;0.000;0.000;0.000;0.000
2017102006;0.000;0.000;0.000;0.000;0.000;0.000
2017102007;0.000;0.000;0.000;0.000;0.000;0.000
2017102008;3.000;0.000;0.000;0.000;0.000;0.000
2017102009;0.000;0.000;2.000;0.000;0.000;0.000
2017102010;1.000;0.000;0.000;0.000;0.000;0.000
2017102011;2.000;0.000;2.000;0.000;0.000;0.000
2017102012;7.000;2.000;2.000;1.000;0.000;0.000
2017102013;2.000;1.000;1.000;1.000;0.000;0.000
2017102014;1.000;1.000;2.000;1.000;0.000;0.000
2017102015;0.000;1.000;1.000;1.000;0.000;0.000
2017102016;0.000;0.000;0.000;0.000;0.000;0.000
2017102017;0.000;0.000;0.000;0.000;0.000;0.000
2017102018;0.000;0.000;0.000;0.000;0.000;0.000
2017102019;0.000;0.000;0.000;0.000;0.000;0.000
2017102020;0.000;0.000;0.000;0.000;0.000;0.000
2017102021;0.000;0.000;0.000;0.000;0.000;0.000
2017102022;0.000;0.000;0.000;0.000;0.000;0.000
2017102023;0.000;0.000;0.000;0.000;0.000;0.000
2017102100;0.000;0.000;0.000;0.000;0.000;0.000
2017102101;0.000;0.000;0.000;0.000;0.000;0.000
2017102102;0.000;0.000;0.000;0.000;0.000;0.000
2017102103;0.000;0.000;0.000;0.000;0.000;0.000
2017102104;0.000;0.000;0.000;0.000;0.000;0.000
2017102105;0.000;0.000;0.000;0.000;0.000;0.000
2017102106;0.000;0.000;0.000;0.000;0.000;0.000
2017102107;0.000;0.000;0.000;0.000;0.000;0.000
2017102108;0.000;0.000;0.000;0.000;0.000;0.000
2017102109;2.000;0.000;0.000;0.000;0.000;0.000
2017102110;2.000;0.000;1.000;1.000;0.000;0.000
2017102111;5.000;0.000;4.000;0.000;0.000;0.000
2017102112;6.000;1.000;3.000;0.000;0.000;0.000
2017102113;8.000;3.000;1.000;1.000;0.000;0.000
2017102114;5.000;1.000;2.000;1.000;0.000;0.000
2017102115;1.000;4.000;0.000;2.000;0.000;0.000
2017102116;3.000;7.000;2.000;1.000;0.000;0.000
2017102117;1.000;2.000;0.000;0.000;0.000;0.000
2017102118;0.000;1.000;0.000;0.000;0.000;0.000
2017102119;0.000;0.000;0.000;0.000;0.000;0.000
2017102120;0.000;0.000;0.000;0.000;0.000;0.000
2017102121;0.000;0.000;0.000;0.000;0.000;0.000
2017102122;0.000;0.000;0.000;0.000;0.000;0.000
2017102123;0.000;0.000;0.000;0.000;0.000;0.000
2017102200;;;;;;
2017102201;;;;;;
2017102202;;;;;;
2017102203;;;;;;
2017102204;;;;;;
2017102205;;;;;;
2017102206;;;;;;
2017102207;;;;;;
2017102208;;;;;;
2017102209;;;;;;
2017102210;;;;;;
2017102211;;;;;;
2017102212;;;;;;
2017102213;;;;;;
2017102214;;;;;;
2017102215;;;;;;
2017102216;;;;;;
2017102217;;;;;;
2017102218;;;;;;
2017102219;;;;;;
2017102220;;;;;;
2017102221;;;;;;
2017102222;;;;;;
2017102223;;;;;;
2017102300;0.000;0.000;0.000;0.000;0.000;0.000
2017102301;0.000;0.000;0.000;0.000;0.000;0.000
2017102302;0.000;0.000;0.000;0.000;0.000;0.000
2017102303;0.000;0.000;0.000;0.000;0.000;0.000
2017102304;0.000;0.000;0.000;0.000;0.000;0.000
2017102305;0.000;0.000;0.000;0.000;0.000;0.000
2017102306;0.000;0.000;0.000;0.000;0.000;0.000
2017102307;0.000;0.000;0.000;0.000;0.000;0.000
2017102308;0.000;0.000;0.000;0.000;0.000;0.000
2017102309;1.000;0.000;0.000;0.000;0.000;0.000
2017102310;0.000;0.000;0.000;0.000;0.000;0.000
2017102311;2.000;1.000;0.000;0.000;0.000;0.000
2017102312;0.000;0.000;0.000;1.000;0.000;0.000
2017102313;0.000;0.000;0.000;0.000;0.000;0.000
2017102314;0.000;0.000;0.000;0.000;0.000;0.000
2017102315;0.000;0.000;0.000;0.000;0.000;0.000
2017102316;0.000;0.000;0.000;0.000;0.000;0.000
2017102317;0.000;0.000;0.000;0.000;0.000;0.000
2017102318;0.000;0.000;0.000;0.000;0.000;0.000
2017102319;0.000;0.000;0.000;0.000;0.000;0.000
2017102320;0.000;0.000;0.000;0.000;0.000;0.000
2017102321;0.000;0.000;0.000;0.000;0.000;0.000
2017102322;0.000;0.000;0.000;0.000;0.000;0.000
2017102323;0.000;0.000;0.000;0.000;0.000;0.000
2017102400;0.000;0.000;0.000;0.000;0.000;0.000
2017102401;0.000;0.000;0.000;0.000;0.000;0.000
2017102402;0.000;0.000;0.000;0.000;0.000;0.000
2017102403;0.000;0.000;0.000;0.000;0.000;0.000
2017102404;0.000;0.000;0.000;0.000;0.000;0.000
2017102405;0.000;0.000;0.000;0.000;0.000;0.000
2017102406;0.000;0.000;0.000;0.000;0.000;0.000
2017102407;0.000;0.000;0.000;0.000;0.000;0.000
2017102408;3.000;0.000;0.000;0.000;0.000;0.000
2017102409;0.000;0.000;0.000;0.000;0.000;0.000
2017102410;1.000;0.000;0.000;0.000;0.000;0.000
2017102411;0.000;2.000;0.000;0.000;0.000;0.000
2017102412;3.000;0.000;0.000;0.000;0.000;0.000
2017102413;1.000;0.000;0.000;0.000;0.000;0.000
2017102414;0.000;0.000;0.000;1.000;0.000;0.000
2017102415;0.000;0.000;0.000;0.000;0.000;0.000
2017102416;1.000;0.000;1.000;0.000;0.000;0.000
2017102417;1.000;0.000;2.000;0.000;0.000;0.000
2017102418;0.000;0.000;0.000;1.000;0.000;0.000
2017102419;0.000;0.000;6.000;0.000;0.000;0.000
2017102420;0.000;0.000;0.000;0.000;0.000;0.000
2017102421;0.000;0.000;0.000;0.000;0.000;0.000
2017102422;0.000;0.000;0.000;0.000;0.000;0.000
2017102423;0.000;0.000;0.000;0.000;0.000;0.000
2017102500;0.000;0.000;0.000;0.000;0.000;0.000
2017102501;0.000;0.000;0.000;0.000;0.000;0.000
2017102502;0.000;0.000;0.000;0.000;0.000;0.000
2017102503;0.000;0.000;0.000;0.000;0.000;0.000
2017102504;0.000;0.000;0.000;0.000;0.000;0.000
2017102505;0.000;0.000;0.000;0.000;0.000;0.000
2017102506;0.000;0.000;0.000;0.000;0.000;0.000
2017102507;0.000;0.000;0.000;0.000;0.000;0.000
2017102508;1.000;0.000;0.000;0.000;0.000;0.000
2017102509;0.000;0.000;0.000;0.000;0.000;0.000
2017102510;5.000;1.000;0.000;0.000;0.000;0.000
2017102511;2.000;0.000;0.000;0.000;0.000;0.000
2017102512;0.000;1.000;2.000;0.000;0.000;0.000
2017102513;0.000;3.000;0.000;1.000;0.000;0.000
2017102514;2.000;1.000;0.000;0.000;0.000;0.000
2017102515;3.000;1.000;2.000;2.000;0.000;0.000
2017102516;0.000;0.000;1.000;1.000;0.000;0.000
2017102517;0.000;0.000;0.000;0.000;0.000;0.000
2017102518;0.000;0.000;0.000;1.000;0.000;0.000
2017102519;0.000;1.000;0.000;0.000;0.000;0.000
2017102520;0.000;0.000;0.000;0.000;0.000;0.000
2017102521;0.000;0.000;0.000;0.000;0.000;0.000
2017102522;0.000;0.000;0.000;0.000;0.000;0.000
2017102523;0.000;0.000;0.000;0.000;0.000;0.000
2017102600;0.000;0.000;0.000;0.000;0.000;0.000
2017102601;0.000;0.000;0.000;0.000;0.000;0.000
2017102602;0.000;0.000;0.000;0.000;0.000;0.000
2017102603;0.000;0.000;0.000;0.000;0.000;0.000
2017102604;0.000;0.000;0.000;0.000;0.000;0.000
2017102605;0.000;0.000;0.000;0.000;0.000;0.000
2017102606;0.000;0.000;0.000;0.000;0.000;0.000
2017102607;1.000;0.000;0.000;0.000;0.000;0.000
2017102608;1.000;1.000;0.000;0.000;0.000;0.000
2017102609;0.000;0.000;0.000;0.000;0.000;0.000
2017102610;1.000;0.000;0.000;2.000;0.000;0.000
2017102611;3.000;1.000;1.000;1.000;0.000;0.000
2017102612;1.000;0.000;2.000;0.000;0.000;0.000
2017102613;0.000;1.000;2.000;0.000;0.000;0.000
2017102614;1.000;3.000;2.000;0.000;0.000;0.000
2017102615;0.000;0.000;0.000;2.000;0.000;0.000
2017102616;2.000;0.000;1.000;0.000;0.000;0.000
2017102617;0.000;0.000;1.000;0.000;0.000;0.000
2017102618;0.000;1.000;0.000;0.000;0.000;0.000
2017102619;0.000;0.000;1.000;0.000;0.000;0.000
2017102620;0.000;1.000;0.000;2.000;0.000;0.000
2017102621;0.000;0.000;0.000;0.000;0.000;0.000
2017102622;0.000;0.000;0.000;0.000;0.000;0.000
2017102623;0.000;0.000;0.000;0.000;0.000;0.000
2017102700;0.000;0.000;0.000;0.000;0.000;0.000
2017102701;0.000;0.000;0.000;0.000;0.000;0.000
2017102702;0.000;0.000;0.000;0.000;0.000;0.000
2017102703;0.000;0.000;0.000;0.000;0.000;0.000
2017102704;0.000;0.000;0.000;0.000;0.000;0.000
2017102705;1.000;0.000;0.000;0.000;0.000;0.000
2017102706;0.000;0.000;0.000;0.000;0.000;0.000
2017102707;0.000;0.000;0.000;0.000;0.000;0.000
2017102708;2.000;0.000;0.000;0.000;0.000;0.000
2017102709;3.000;0.000;0.000;0.000;0.000;0.000
2017102710;0.000;2.000;0.000;1.000;0.000;0.000
2017102711;0.000;0.000;0.000;0.000;0.000;0.000
2017102712;0.000;0.000;0.000;0.000;0.000;0.000
2017102713;0.000;0.000;0.000;0.000;0.000;0.000
2017102714;0.000;4.000;0.000;0.000;0.000;0.000
2017102715;2.000;0.000;0.000;0.000;0.000;0.000
2017102716;0.000;0.000;0.000;0.000;0.000;0.000
2017102717;0.000;0.000;0.000;0.000;0.000;0.000
2017102718;0.000;0.000;0.000;0.000;0.000;0.000
2017102719;0.000;0.000;0.000;0.000;0.000;0.000
2017102720;0.000;0.000;0.000;0.000;0.000;0.000
2017102721;0.000;0.000;0.000;0.000;0.000;0.000
2017102722;0.000;0.000;0.000;0.000;0.000;0.000
2017102723;0.000;0.000;0.000;0.000;0.000;0.000
2017102800;0.000;0.000;0.000;0.000;0.000;0.000
2017102801;0.000;0.000;0.000;0.000;0.000;0.000
2017102802;0.000;0.000;0.000;0.000;0.000;0.000
2017102803;0.000;0.000;0.000;0.000;0.000;0.000
2017102804;0.000;0.000;0.000;0.000;0.000;0.000
2017102805;0.000;0.000;0.000;0.000;0.000;0.000
2017102806;0.000;0.000;0.000;0.000;0.000;0.000
2017102807;0.000;0.000;0.000;0.000;0.000;0.000
2017102808;1.000;0.000;0.000;0.000;0.000;0.000
2017102809;3.000;0.000;0.000;0.000;0.000;0.000
2017102810;5.000;2.000;2.000;0.000;0.000;0.000
2017102811;2.000;2.000;1.000;0.000;0.000;0.000
2017102812;9.000;4.000;3.000;2.000;0.000;0.000
2017102813;9.000;5.000;1.000;2.000;0.000;0.000
2017102814;1.000;0.000;2.000;1.000;0.000;0.000
2017102815;2.000;6.000;4.000;0.000;0.000;1.000
2017102816;1.000;2.000;1.000;0.000;0.000;0.000
2017102817;2.000;3.000;0.000;0.000;0.000;0.000
2017102818;0.000;0.000;0.000;0.000;0.000;0.000
2017102819;0.000;0.000;0.000;0.000;0.000;0.000
2017102820;0.000;0.000;0.000;0.000;0.000;0.000
2017102821;0.000;0.000;0.000;0.000;0.000;0.000
2017102822;0.000;0.000;0.000;0.000;0.000;0.000
2017102823;0.000;0.000;0.000;0.000;0.000;0.000
2017102900;0.000;0.000;0.000;0.000;0.000;0.000
2017102901;0.000;0.000;0.000;0.000;0.000;0.000
2017102902;0.000;0.000;0.000;0.000;0.000;0.000
2017102903;0.000;0.000;0.000;0.000;0.000;0.000
2017102904;0.000;0.000;0.000;0.000;0.000;0.000
2017102905;0.000;0.000;0.000;0.000;0.000;0.000
2017102906;0.000;0.000;0.000;0.000;0.000;0.000
2017102907;0.000;0.000;0.000;0.000;0.000;0.000
2017102908;4.000;1.000;1.000;0.000;0.000;0.000
2017102909;4.000;2.000;0.000;0.000;0.000;0.000
2017102910;1.000;0.000;0.000;0.000;0.000;0.000
2017102911;2.000;1.000;0.000;1.000;0.000;0.000
2017102912;3.000;0.000;0.000;0.000;0.000;0.000
2017102913;1.000;0.000;1.000;0.000;0.000;0.000
2017102914;1.000;0.000;1.000;0.000;0.000;0.000
2017102915;1.000;2.000;0.000;1.000;0.000;0.000
2017102916;0.000;2.000;0.000;1.000;0.000;0.000
2017102917;0.000;0.000;0.000;0.000;0.000;0.000
2017102918;0.000;0.000;0.000;0.000;0.000;0.000
2017102919;0.000;0.000;0.000;0.000;0.000;0.000
2017102920;0.000;0.000;0.000;0.000;0.000;0.000
2017102921;0.000;0.000;0.000;0.000;0.000;0.000
2017102922;0.000;0.000;0.000;0.000;0.000;0.000
2017102923;0.000;0.000;0.000;0.000;0.000;0.000
2017103000;0.000;0.000;0.000;0.000;0.000;0.000
2017103001;0.000;0.000;0.000;0.000;0.000;0.000
2017103002;0.000;0.000;0.000;0.000;0.000;0.000
2017103003;0.000;0.000;0.000;0.000;0.000;0.000
2017103004;0.000;0.000;0.000;0.000;0.000;0.000
2017103005;0.000;0.000;0.000;0.000;0.000;0.000
2017103006;0.000;0.000;0.000;0.000;0.000;0.000
2017103007;1.000;0.000;0.000;0.000;0.000;0.000
2017103008;0.000;0.000;0.000;0.000;0.000;0.000
2017103009;1.000;0.000;0.000;0.000;0.000;0.000
2017103010;21.000;0.000;0.000;0.000;0.000;0.000
2017103011;1.000;0.000;0.000;0.000;0.000;0.000
2017103012;0.000;0.000;0.000;0.000;0.000;0.000
2017103013;0.000;0.000;0.000;0.000;0.000;0.000
2017103014;1.000;0.000;0.000;0.000;0.000;0.000
2017103015;0.000;0.000;0.000;0.000;0.000;0.000
2017103016;0.000;0.000;1.000;0.000;0.000;0.000
2017103017;0.000;0.000;0.000;0.000;0.000;0.000
2017103018;0.000;0.000;0.000;0.000;0.000;0.000
2017103019;0.000;0.000;0.000;0.000;0.000;0.000
2017103020;0.000;0.000;0.000;0.000;0.000;0.000
2017103021;0.000;0.000;0.000;0.000;0.000;0.000
2017103022;0.000;0.000;0.000;0.000;0.000;0.000
2017103023;0.000;0.000;0.000;0.000;0.000;0.000
2017103100;0.000;0.000;0.000;0.000;0.000;0.000
2017103101;0.000;0.000;0.000;0.000;0.000;0.000
2017103102;0.000;0.000;0.000;0.000;0.000;0.000
2017103103;0.000;0.000;0.000;0.000;0.000;0.000
2017103104;0.000;0.000;0.000;0.000;0.000;0.000
2017103105;0.000;0.000;0.000;0.000;0.000;0.000
2017103106;0.000;0.000;0.000;0.000;0.000;0.000
2017103107;1.000;0.000;0.000;0.000;0.000;0.000
2017103108;2.000;0.000;0.000;0.000;0.000;0.000
2017103109;0.000;0.000;0.000;0.000;0.000;0.000
2017103110;1.000;0.000;0.000;0.000;0.000;0.000
2017103111;1.000;0.000;1.000;0.000;0.000;0.000
2017103112;1.000;0.000;1.000;1.000;0.000;0.000
2017103113;1.000;0.000;0.000;2.000;0.000;0.000
2017103114;1.000;0.000;1.000;0.000;0.000;0.000
2017103115;0.000;1.000;0.000;0.000;0.000;0.000
2017103116;1.000;3.000;0.000;0.000;0.000;0.000
2017103117;0.000;2.000;0.000;0.000;0.000;0.000
2017103118;0.000;0.000;0.000;0.000;0.000;0.000
2017103119;0.000;0.000;0.000;0.000;0.000;0.000
2017103120;0.000;0.000;0.000;3.000;0.000;0.000
2017103121;0.000;0.000;0.000;0.000;0.000;0.000
2017103122;0.000;0.000;0.000;0.000;0.000;0.000
2017103123;0.000;0.000;0.000;0.000;0.000;0.000
2017110100;0.000;0.000;0.000;0.000;0.000;0.000
2017110101;0.000;0.000;0.000;0.000;0.000;0.000
2017110102;0.000;0.000;0.000;0.000;0.000;0.000
2017110103;0.000;0.000;0.000;0.000;0.000;0.000
2017110104;0.000;0.000;0.000;0.000;0.000;0.000
2017110105;0.000;0.000;0.000;0.000;0.000;0.000
2017110106;0.000;0.000;0.000;0.000;0.000;0.000
2017110107;0.000;0.000;0.000;0.000;0.000;0.000
2017110108;0.000;0.000;0.000;0.000;0.000;0.000
2017110109;4.000;0.000;0.000;0.000;0.000;0.000
2017110110;2.000;1.000;0.000;0.000;0.000;0.000
2017110111;0.000;0.000;1.000;0.000;0.000;0.000
2017110112;4.000;0.000;1.000;1.000;0.000;0.000
2017110113;0.000;3.000;0.000;1.000;0.000;0.000
2017110114;3.000;2.000;0.000;0.000;2.000;0.000
2017110115;0.000;0.000;2.000;3.000;0.000;0.000
2017110116;0.000;1.000;0.000;2.000;0.000;0.000
2017110117;0.000;1.000;0.000;0.000;0.000;0.000
2017110118;0.000;0.000;0.000;0.000;0.000;0.000
2017110119;0.000;0.000;0.000;0.000;0.000;0.000
2017110120;0.000;0.000;0.000;0.000;0.000;0.000
2017110121;0.000;0.000;0.000;0.000;0.000;0.000
2017110122;0.000;0.000;0.000;0.000;0.000;0.000
2017110123;0.000;0.000;0.000;0.000;0.000;0.000
2017110200;0.000;0.000;0.000;0.000;0.000;0.000
2017110201;0.000;0.000;0.000;0.000;0.000;0.000
2017110202;0.000;0.000;0.000;0.000;0.000;0.000
2017110203;0.000;0.000;0.000;0.000;0.000;0.000
2017110204;0.000;0.000;0.000;0.000;0.000;0.000
2017110205;0.000;0.000;0.000;0.000;0.000;0.000
2017110206;0.000;0.000;0.000;0.000;0.000;0.000
2017110207;0.000;0.000;0.000;0.000;0.000;0.000
2017110208;2.000;0.000;0.000;0.000;0.000;0.000
2017110209;1.000;0.000;0.000;0.000;0.000;0.000
2017110210;3.000;2.000;0.000;0.000;0.000;0.000
2017110211;3.000;0.000;1.000;0.000;0.000;0.000
2017110212;3.000;0.000;0.000;1.000;0.000;0.000
2017110213;0.000;0.000;0.000;0.000;0.000;2.000
2017110214;2.000;3.000;0.000;0.000;0.000;0.000
2017110215;0.000;1.000;2.000;0.000;0.000;0.000
2017110216;0.000;0.000;1.000;2.000;0.000;0.000
2017110217;0.000;0.000;0.000;0.000;0.000;0.000
2017110218;0.000;0.000;0.000;0.000;0.000;0.000
2017110219;0.000;0.000;1.000;0.000;0.000;0.000
2017110220;0.000;0.000;0.000;0.000;0.000;0.000
2017110221;0.000;0.000;0.000;0.000;0.000;0.000
2017110222;0.000;0.000;0.000;0.000;0.000;0.000
2017110223;0.000;0.000;0.000;0.000;0.000;0.000
2017110300;0.000;0.000;0.000;0.000;0.000;0.000
2017110301;0.000;0.000;0.000;0.000;0.000;0.000
2017110302;0.000;0.000;0.000;0.000;0.000;0.000
2017110303;0.000;0.000;0.000;0.000;0.000;0.000
2017110304;0.000;0.000;0.000;0.000;0.000;0.000
2017110305;1.000;0.000;0.000;0.000;0.000;0.000
2017110306;0.000;0.000;0.000;0.000;0.000;0.000
2017110307;0.000;0.000;1.000;0.000;0.000;0.000
2017110308;0.000;0.000;0.000;0.000;0.000;0.000
2017110309;0.000;0.000;2.000;0.000;0.000;0.000
2017110310;2.000;4.000;1.000;1.000;0.000;0.000
2017110311;2.000;1.000;1.000;1.000;0.000;0.000
2017110312;0.000;1.000;3.000;1.000;0.000;0.000
2017110313;1.000;1.000;1.000;1.000;0.000;0.000
2017110314;2.000;1.000;2.000;1.000;0.000;0.000
2017110315;0.000;3.000;2.000;0.000;0.000;0.000
2017110316;0.000;2.000;0.000;0.000;0.000;0.000
2017110317;1.000;0.000;0.000;1.000;0.000;0.000
2017110318;0.000;0.000;0.000;0.000;0.000;0.000
2017110319;0.000;0.000;0.000;0.000;0.000;0.000
2017110320;0.000;0.000;0.000;0.000;0.000;0.000
2017110321;0.000;0.000;0.000;0.000;0.000;0.000
2017110322;0.000;0.000;0.000;0.000;0.000;0.000
2017110323;0.000;0.000;0.000;0.000;0.000;0.000
2017110400;0.000;0.000;0.000;0.000;0.000;0.000
2017110401;0.000;0.000;0.000;0.000;0.000;0.000
2017110402;0.000;0.000;0.000;0.000;0.000;0.000
2017110403;0.000;0.000;0.000;0.000;0.000;0.000
2017110404;0.000;0.000;0.000;0.000;0.000;0.000
2017110405;0.000;0.000;0.000;0.000;0.000;0.000
2017110406;0.000;0.000;0.000;0.000;0.000;0.000
2017110407;0.000;1.000;0.000;0.000;0.000;0.000
2017110408;2.000;1.000;0.000;0.000;0.000;0.000
2017110409;4.000;0.000;0.000;0.000;0.000;0.000
2017110410;4.000;0.000;2.000;2.000;0.000;0.000
2017110411;4.000;4.000;12.000;0.000;0.000;0.000
2017110412;5.000;2.000;2.000;1.000;0.000;0.000
2017110413;5.000;0.000;1.000;0.000;0.000;0.000
2017110414;3.000;3.000;0.000;0.000;0.000;0.000
2017110415;1.000;1.000;1.000;1.000;0.000;0.000
2017110416;0.000;3.000;1.000;1.000;0.000;0.000
2017110417;1.000;0.000;0.000;1.000;0.000;0.000
2017110418;0.000;0.000;0.000;0.000;0.000;0.000
2017110419;0.000;0.000;0.000;0.000;0.000;0.000
2017110420;0.000;0.000;0.000;0.000;0.000;0.000
2017110421;0.000;0.000;0.000;0.000;0.000;0.000
2017110422;9.000;0.000;0.000;0.000;0.000;0.000
2017110423;0.000;0.000;0.000;0.000;0.000;0.000
2017110500;0.000;0.000;0.000;0.000;0.000;0.000
2017110501;0.000;0.000;0.000;0.000;0.000;0.000
2017110502;0.000;0.000;0.000;0.000;0.000;0.000
2017110503;0.000;0.000;0.000;0.000;0.000;0.000
2017110504;0.000;0.000;0.000;0.000;0.000;0.000
2017110505;0.000;0.000;0.000;0.000;0.000;0.000
2017110506;0.000;0.000;0.000;0.000;0.000;0.000
2017110507;0.000;0.000;0.000;0.000;0.000;0.000
2017110508;2.000;1.000;0.000;0.000;0.000;0.000
2017110509;0.000;1.000;0.000;0.000;0.000;0.000
2017110510;1.000;0.000;0.000;0.000;0.000;0.000
2017110511;0.000;0.000;0.000;0.000;0.000;0.000
2017110512;1.000;2.000;0.000;1.000;0.000;0.000
2017110513;0.000;0.000;0.000;0.000;0.000;0.000
2017110514;0.000;0.000;0.000;0.000;0.000;0.000
2017110515;2.000;0.000;0.000;0.000;0.000;0.000
2017110516;1.000;0.000;0.000;0.000;0.000;0.000
2017110517;0.000;1.000;1.000;0.000;0.000;0.000
2017110518;0.000;0.000;0.000;0.000;0.000;0.000
2017110519;0.000;0.000;0.000;0.000;0.000;0.000
2017110520;0.000;0.000;0.000;0.000;0.000;0.000
2017110521;0.000;0.000;0.000;0.000;0.000;0.000
2017110522;0.000;0.000;0.000;0.000;0.000;0.000
2017110523;0.000;0.000;0.000;0.000;0.000;0.000
2017110600;0.000;0.000;0.000;0.000;0.000;0.000
2017110601;0.000;0.000;0.000;0.000;0.000;0.000
2017110602;0.000;0.000;0.000;0.000;0.000;0.000
2017110603;0.000;0.000;0.000;0.000;0.000;0.000
2017110604;0.000;0.000;0.000;0.000;0.000;0.000
2017110605;0.000;0.000;0.000;0.000;0.000;0.000
2017110606;0.000;0.000;0.000;0.000;0.000;0.000
2017110607;0.000;0.000;0.000;0.000;0.000;0.000
2017110608;1.000;0.000;0.000;0.000;0.000;0.000
2017110609;0.000;0.000;0.000;0.000;0.000;0.000
2017110610;0.000;0.000;0.000;0.000;0.000;0.000
2017110611;0.000;0.000;0.000;0.000;0.000;0.000
2017110612;0.000;0.000;0.000;0.000;0.000;0.000
2017110613;2.000;0.000;0.000;0.000;0.000;0.000
2017110614;1.000;1.000;0.000;0.000;0.000;0.000
2017110615;0.000;1.000;0.000;0.000;0.000;0.000
2017110616;0.000;0.000;1.000;0.000;0.000;0.000
2017110617;0.000;0.000;0.000;0.000;0.000;0.000
2017110618;0.000;0.000;0.000;0.000;0.000;0.000
2017110619;0.000;0.000;0.000;0.000;0.000;0.000
2017110620;0.000;0.000;0.000;0.000;0.000;0.000
2017110621;0.000;0.000;0.000;0.000;0.000;0.000
