Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT
2020060100;0.000;0.000;0.000;0.000
2020060101;0.000;0.000;0.000;0.000
2020060102;0.000;0.000;0.000;0.000
2020060103;0.000;0.000;0.000;0.000
2020060104;0.000;0.000;0.000;0.000
2020060105;0.000;0.000;0.000;0.000
2020060106;0.000;0.000;1.065;0.000
2020060107;0.000;1.139;4.261;0.000
2020060108;7.582;3.416;8.522;3.082
2020060109;8.424;6.832;34.090;6.164
2020060110;32.854;20.495;59.657;19.519
2020060111;42.962;26.188;95.877;41.092
2020060112;43.805;23.911;104.399;56.502
2020060113;37.066;43.267;57.526;84.239
2020060114;30.326;61.484;58.592;81.157
2020060115;37.066;34.158;62.853;89.375
2020060116;26.957;23.911;40.481;74.993
2020060117;25.272;27.326;30.894;57.529
2020060118;13.478;4.554;11.718;48.283
2020060119;7.582;7.970;9.588;32.874
2020060120;3.370;5.693;4.261;4.109
2020060121;0.842;5.693;3.196;2.055
2020060122;0.000;0.000;0.000;0.000
2020060123;0.000;1.139;0.000;2.055
2020060200;0.000;0.000;0.000;0.000
2020060201;0.000;0.000;0.000;0.000
2020060202;0.000;0.000;0.000;0.000
2020060203;0.000;0.000;0.000;0.000
2020060204;0.000;0.000;0.000;0.000
2020060205;0.842;0.000;0.000;2.055
2020060206;0.000;0.000;0.000;1.027
2020060207;3.370;6.832;4.261;7.191
2020060208;0.842;2.277;4.261;1.027
2020060209;5.054;5.693;6.392;4.109
2020060210;5.897;2.277;7.457;7.191
2020060211;5.054;6.832;10.653;13.355
2020060212;9.266;4.554;8.522;5.137
2020060213;5.054;1.139;13.849;10.273
2020060214;11.794;0.000;13.849;19.519
2020060215;8.424;10.247;13.849;20.546
2020060216;19.375;7.970;14.914;11.300
2020060217;24.430;7.970;19.175;16.437
2020060218;9.266;10.247;30.894;14.382
2020060219;8.424;4.554;23.437;13.355
2020060220;3.370;2.277;4.261;15.410
2020060221;0.842;1.139;0.000;3.082
2020060222;0.000;0.000;0.000;0.000
2020060223;0.000;0.000;0.000;0.000
2020060300;0.000;0.000;0.000;0.000
2020060301;0.000;0.000;0.000;0.000
2020060302;0.000;0.000;0.000;0.000
2020060303;0.000;0.000;0.000;0.000
2020060304;0.000;0.000;0.000;0.000
2020060305;0.842;0.000;0.000;1.027
2020060306;0.000;1.139;0.000;4.109
2020060307;0.842;2.277;1.065;6.164
2020060308;1.685;2.277;9.588;4.109
2020060309;4.212;9.109;15.980;5.137
2020060310;8.424;7.970;14.914;10.273
2020060311;11.794;10.247;22.371;9.246
2020060312;11.794;7.970;15.980;16.437
2020060313;21.060;3.416;26.633;11.300
2020060314;10.951;5.693;17.045;16.437
2020060315;16.848;5.693;18.110;28.764
2020060316;5.897;12.525;12.784;23.628
2020060317;5.054;3.416;8.522;4.109
2020060318;3.370;4.554;13.849;7.191
2020060319;9.266;5.693;1.065;4.109
2020060320;2.527;1.139;2.131;8.218
2020060321;0.000;0.000;1.065;6.164
2020060322;0.842;1.139;0.000;0.000
2020060323;0.000;0.000;0.000;0.000
2020060400;0.000;0.000;0.000;0.000
2020060401;0.000;0.000;0.000;0.000
2020060402;0.000;0.000;0.000;0.000
2020060403;0.000;0.000;0.000;0.000
2020060404;0.000;0.000;0.000;0.000
2020060405;0.000;0.000;0.000;1.027
2020060406;0.000;2.277;0.000;1.027
2020060407;1.685;1.139;0.000;1.027
2020060408;0.000;1.139;1.065;1.027
2020060409;5.897;4.554;0.000;0.000
2020060410;1.685;0.000;1.065;0.000
2020060411;0.842;5.693;0.000;1.027
2020060412;1.685;1.139;1.065;0.000
2020060413;1.685;1.139;0.000;1.027
2020060414;3.370;4.554;0.000;2.055
2020060415;0.842;2.277;1.065;3.082
2020060416;0.842;0.000;1.065;0.000
2020060417;2.527;1.139;2.131;0.000
2020060418;0.842;1.139;0.000;3.082
2020060419;1.685;3.416;2.131;0.000
2020060420;0.842;1.139;1.065;0.000
2020060421;0.000;0.000;0.000;0.000
2020060422;0.000;1.139;0.000;0.000
2020060423;0.842;0.000;0.000;0.000
2020060500;0.000;0.000;0.000;0.000
2020060501;0.000;0.000;0.000;0.000
2020060502;0.000;0.000;0.000;0.000
2020060503;0.000;0.000;0.000;0.000
2020060504;0.000;0.000;0.000;0.000
2020060505;0.842;0.000;0.000;0.000
2020060506;0.000;0.000;0.000;1.027
2020060507;2.527;2.277;1.065;0.000
2020060508;1.685;2.277;1.065;1.027
2020060509;2.527;1.139;2.131;2.055
2020060510;2.527;6.832;0.000;0.000
2020060511;2.527;2.277;5.327;0.000
2020060512;0.842;0.000;1.065;0.000
2020060513;5.897;1.139;3.196;2.055
2020060514;8.424;2.277;3.196;2.055
2020060515;6.739;6.832;6.392;6.164
2020060516;5.054;4.554;2.131;4.109
2020060517;3.370;4.554;5.327;2.055
2020060518;2.527;2.277;5.327;6.164
2020060519;2.527;2.277;0.000;1.027
2020060520;0.842;1.139;3.196;2.055
2020060521;0.000;0.000;0.000;0.000
2020060522;0.000;0.000;0.000;2.055
2020060523;0.000;0.000;0.000;0.000
2020060600;0.000;0.000;0.000;0.000
2020060601;0.000;0.000;0.000;0.000
2020060602;0.000;0.000;0.000;0.000
2020060603;0.000;0.000;0.000;0.000
2020060604;0.000;0.000;0.000;0.000
2020060605;0.000;0.000;0.000;0.000
2020060606;1.685;0.000;0.000;0.000
2020060607;0.842;0.000;0.000;0.000
2020060608;1.685;3.416;2.131;0.000
2020060609;5.054;1.139;4.261;5.137
2020060610;6.739;4.554;20.241;6.164
2020060611;16.006;10.247;24.502;16.437
2020060612;48.859;6.832;22.371;18.491
2020060613;15.163;10.247;19.175;18.491
2020060614;14.321;17.079;36.220;22.601
2020060615;10.951;11.386;19.175;15.410
2020060616;3.370;5.693;6.392;12.328
2020060617;3.370;4.554;4.261;8.218
2020060618;3.370;5.693;6.392;4.109
2020060619;0.000;5.693;4.261;4.109
2020060620;0.000;2.277;0.000;1.027
2020060621;0.000;0.000;0.000;0.000
2020060622;0.000;0.000;0.000;0.000
2020060623;0.000;0.000;2.131;0.000
2020060700;0.000;0.000;0.000;0.000
2020060701;0.000;0.000;0.000;0.000
2020060702;0.000;0.000;0.000;0.000
2020060703;0.000;0.000;0.000;0.000
2020060704;0.000;0.000;0.000;0.000
2020060705;0.842;0.000;0.000;0.000
2020060706;0.000;0.000;0.000;0.000
2020060707;0.842;0.000;0.000;0.000
2020060708;0.842;1.139;0.000;1.027
2020060709;5.897;5.693;1.065;1.027
2020060710;6.739;3.416;1.065;0.000
2020060711;3.370;3.416;3.196;0.000
2020060712;4.212;7.970;1.065;3.082
2020060713;6.739;2.277;1.065;0.000
2020060714;9.266;5.693;6.392;4.109
2020060715;12.636;11.386;9.588;0.000
2020060716;10.109;12.525;10.653;11.300
2020060717;1.685;5.693;8.522;16.437
2020060718;2.527;0.000;3.196;8.218
2020060719;1.685;2.277;3.196;6.164
2020060720;0.000;3.416;3.196;0.000
2020060721;0.842;1.139;0.000;1.027
2020060722;0.000;0.000;0.000;0.000
2020060723;0.000;0.000;0.000;0.000
2020060800;0.000;0.000;0.000;0.000
2020060801;0.000;0.000;0.000;0.000
2020060802;0.000;0.000;0.000;0.000
2020060803;0.000;0.000;0.000;0.000
2020060804;0.000;0.000;0.000;0.000
2020060805;0.000;0.000;0.000;0.000
2020060806;0.000;1.139;1.065;6.164
2020060807;1.685;4.554;3.196;1.027
2020060808;3.370;0.000;3.196;3.082
2020060809;1.685;1.139;2.131;1.027
2020060810;5.897;3.416;5.327;2.055
2020060811;2.527;3.416;7.457;3.082
2020060812;1.685;5.693;8.522;12.328
2020060813;21.060;3.416;7.457;3.082
2020060814;10.951;5.693;4.261;12.328
2020060815;10.951;9.109;8.522;9.246
2020060816;1.685;4.554;5.327;5.137
2020060817;2.527;1.139;14.914;8.218
2020060818;5.897;5.693;13.849;13.355
2020060819;4.212;6.832;9.588;11.300
2020060820;0.842;0.000;2.131;1.027
2020060821;0.000;0.000;0.000;0.000
2020060822;0.000;0.000;0.000;0.000
2020060823;0.000;0.000;0.000;0.000
2020060900;0.000;0.000;0.000;0.000
2020060901;0.000;0.000;0.000;0.000
2020060902;0.000;0.000;0.000;0.000
2020060903;0.000;0.000;0.000;0.000
2020060904;0.000;0.000;0.000;0.000
2020060905;0.000;0.000;0.000;1.027
2020060906;0.000;0.000;0.000;0.000
2020060907;2.527;3.416;1.065;0.000
2020060908;0.842;0.000;1.065;0.000
2020060909;2.527;0.000;1.065;0.000
2020060910;0.000;1.139;0.000;2.055
2020060911;2.527;1.139;0.000;0.000
2020060912;0.000;3.416;3.196;0.000
2020060913;0.000;1.139;1.065;2.055
2020060914;2.527;3.416;2.131;1.027
2020060915;8.424;12.525;3.196;0.000
2020060916;4.212;3.416;4.261;2.055
2020060917;5.054;4.554;3.196;6.164
2020060918;1.685;2.277;3.196;5.137
2020060919;0.000;2.277;2.131;2.055
2020060920;2.527;0.000;2.131;3.082
2020060921;1.685;2.277;0.000;2.055
2020060922;0.000;0.000;0.000;0.000
2020060923;0.000;0.000;0.000;0.000
2020061000;0.000;0.000;0.000;0.000
2020061001;0.000;0.000;0.000;0.000
2020061002;0.000;0.000;0.000;0.000
2020061003;0.000;0.000;0.000;0.000
2020061004;0.000;0.000;0.000;0.000
2020061005;0.000;0.000;0.000;0.000
2020061006;0.000;0.000;1.065;3.082
2020061007;0.842;2.277;0.000;0.000
2020061008;3.370;1.139;0.000;5.137
2020061009;2.527;1.139;5.327;1.027
2020061010;4.212;2.277;0.000;0.000
2020061011;2.527;4.554;2.131;3.082
2020061012;2.527;6.832;2.131;2.055
2020061013;0.000;4.554;2.131;1.027
2020061014;5.054;5.693;1.065;3.082
2020061015;2.527;4.554;1.065;0.000
2020061016;3.370;0.000;2.131;1.027
2020061017;0.842;2.277;2.131;2.055
2020061018;4.212;2.277;1.065;1.027
2020061019;0.000;2.277;0.000;1.027
2020061020;0.000;1.139;1.065;0.000
2020061021;0.000;0.000;1.065;2.055
2020061022;0.000;0.000;0.000;0.000
2020061023;0.000;0.000;0.000;0.000
2020061100;0.000;0.000;0.000;0.000
2020061101;0.000;0.000;0.000;0.000
2020061102;0.000;0.000;0.000;0.000
2020061103;0.000;0.000;0.000;0.000
2020061104;0.000;0.000;0.000;0.000
2020061105;0.842;0.000;2.131;0.000
2020061106;0.000;1.139;0.000;1.027
2020061107;0.000;1.139;1.065;1.027
2020061108;0.842;1.139;2.131;0.000
2020061109;3.370;3.416;3.196;0.000
2020061110;3.370;2.277;2.131;2.055
2020061111;6.739;1.139;5.327;3.082
2020061112;8.424;4.554;11.718;6.164
2020061113;15.163;6.832;3.196;11.300
2020061114;46.332;12.525;9.588;15.410
2020061115;15.163;11.386;18.110;7.191
2020061116;10.951;3.416;14.914;15.410
2020061117;6.739;1.139;17.045;13.355
2020061118;5.897;2.277;26.633;9.246
2020061119;2.527;5.693;10.653;7.191
2020061120;0.842;2.277;3.196;4.109
2020061121;0.000;0.000;0.000;1.027
2020061122;0.000;0.000;0.000;0.000
2020061123;0.842;0.000;1.065;0.000
2020061200;0.000;0.000;0.000;0.000
2020061201;0.000;0.000;0.000;0.000
2020061202;0.000;0.000;0.000;0.000
2020061203;0.000;0.000;0.000;0.000
2020061204;0.000;0.000;0.000;0.000
2020061205;0.842;0.000;1.065;0.000
2020061206;0.842;1.139;1.065;4.109
2020061207;0.000;3.416;5.327;5.137
2020061208;9.266;2.277;12.784;2.055
2020061209;1.685;1.139;12.784;10.273
2020061210;7.582;3.416;23.437;10.273
2020061211;13.478;10.247;31.959;21.573
2020061212;12.636;4.554;19.175;20.546
2020061213;10.951;5.693;27.698;17.464
2020061214;28.642;6.832;23.437;11.300
2020061215;60.653;5.693;17.045;19.519
2020061216;130.572;1.139;29.828;23.628
2020061217;56.441;7.970;18.110;28.764
2020061218;11.794;5.693;15.980;19.519
2020061219;1.685;2.277;14.914;12.328
2020061220;2.527;2.277;11.718;17.464
2020061221;1.685;0.000;2.131;3.082
2020061222;0.000;0.000;0.000;0.000
2020061223;0.000;0.000;0.000;1.027
2020061300;0.000;0.000;0.000;0.000
2020061301;0.000;0.000;0.000;0.000
2020061302;0.000;0.000;0.000;0.000
2020061303;0.000;0.000;0.000;0.000
2020061304;0.000;0.000;0.000;0.000
2020061305;0.000;0.000;0.000;0.000
2020061306;0.000;1.139;0.000;0.000
2020061307;3.370;0.000;2.131;1.027
2020061308;1.685;3.416;3.196;2.055
2020061309;16.006;7.970;24.502;5.137
2020061310;2.527;4.554;31.959;18.491
2020061311;21.060;17.079;55.396;13.355
2020061312;21.902;20.495;46.873;29.792
2020061313;19.375;19.356;31.959;45.201
2020061314;60.653;10.247;33.024;54.447
2020061315;66.550;39.851;45.808;31.846
2020061316;21.902;7.970;31.959;36.983
2020061317;68.234;4.554;17.045;30.819
2020061318;19.375;4.554;5.327;8.218
2020061319;0.000;0.000;0.000;0.000
2020061320;2.527;3.416;0.000;0.000
2020061321;0.000;1.139;0.000;1.027
2020061322;0.000;0.000;0.000;0.000
2020061323;0.000;0.000;0.000;0.000
2020061400;0.000;0.000;0.000;0.000
2020061401;0.000;0.000;0.000;0.000
2020061402;0.000;0.000;0.000;0.000
2020061403;0.000;0.000;0.000;0.000
2020061404;0.000;0.000;0.000;0.000
2020061405;0.000;0.000;0.000;0.000
2020061406;0.000;0.000;0.000;0.000
2020061407;2.527;1.139;2.131;0.000
2020061408;1.685;2.277;0.000;1.027
2020061409;3.370;6.832;6.392;1.027
2020061410;3.370;2.277;2.131;2.055
2020061411;6.739;10.247;6.392;3.082
2020061412;10.951;5.693;5.327;4.109
2020061413;7.582;7.970;10.653;4.109
2020061414;18.533;17.079;18.110;11.300
2020061415;10.951;15.940;13.849;15.410
2020061416;9.266;11.386;11.718;18.491
2020061417;6.739;7.970;7.457;10.273
2020061418;0.842;2.277;6.392;6.164
2020061419;0.000;0.000;3.196;1.027
2020061420;0.000;2.277;1.065;4.109
2020061421;0.842;1.139;0.000;0.000
2020061422;0.000;0.000;0.000;0.000
2020061423;0.000;0.000;0.000;0.000
2020061500;0.000;0.000;0.000;0.000
2020061501;0.000;0.000;0.000;0.000
2020061502;0.000;0.000;0.000;0.000
2020061503;0.000;0.000;0.000;0.000
2020061504;0.000;0.000;0.000;0.000
2020061505;0.000;0.000;2.131;2.055
2020061506;0.000;2.277;1.065;2.055
2020061507;0.842;5.693;1.065;2.055
2020061508;2.527;1.139;2.131;0.000
2020061509;4.212;2.277;3.196;2.055
2020061510;1.685;3.416;2.131;0.000
2020061511;2.527;2.277;4.261;1.027
2020061512;5.897;3.416;6.392;3.082
2020061513;5.054;7.970;5.327;5.137
2020061514;1.685;0.000;5.327;7.191
2020061515;4.212;3.416;11.718;9.246
2020061516;2.527;2.277;3.196;1.027
2020061517;2.527;3.416;10.653;4.109
2020061518;5.897;3.416;5.327;2.055
2020061519;0.842;1.139;3.196;1.027
2020061520;0.842;0.000;0.000;0.000
2020061521;0.000;0.000;0.000;2.055
2020061522;0.000;1.139;0.000;0.000
2020061523;0.000;0.000;0.000;0.000
2020061600;0.000;0.000;0.000;0.000
2020061601;0.000;0.000;0.000;0.000
2020061602;0.000;0.000;0.000;0.000
2020061603;0.000;0.000;0.000;0.000
2020061604;0.000;0.000;0.000;0.000
2020061605;0.842;0.000;0.000;1.027
2020061606;0.842;1.139;1.065;2.055
2020061607;3.370;2.277;3.196;4.109
2020061608;5.054;2.277;3.196;2.055
2020061609;10.109;0.000;1.065;0.000
2020061610;2.527;4.554;1.065;0.000
2020061611;5.054;5.693;6.392;1.027
2020061612;1.685;1.139;5.327;4.109
2020061613;0.842;1.139;9.588;2.055
2020061614;8.424;9.109;11.718;7.191
2020061615;37.066;2.277;5.327;4.109
2020061616;20.218;6.832;7.457;8.218
2020061617;5.897;1.139;14.914;10.273
2020061618;6.739;2.277;17.045;13.355
2020061619;2.527;5.693;12.784;13.355
2020061620;1.685;1.139;3.196;5.137
2020061621;0.000;1.139;0.000;6.164
2020061622;0.000;0.000;0.000;0.000
2020061623;0.000;0.000;0.000;0.000
2020061700;0.000;0.000;0.000;0.000
2020061701;2.527;2.277;0.000;0.000
2020061702;0.000;0.000;0.000;0.000
2020061703;0.000;0.000;0.000;0.000
2020061704;0.000;0.000;0.000;0.000
2020061705;0.842;0.000;0.000;2.055
2020061706;0.842;3.416;0.000;2.055
2020061707;0.000;2.277;0.000;1.027
2020061708;2.527;0.000;2.131;0.000
2020061709;2.527;4.554;1.065;0.000
2020061710;0.000;1.139;0.000;1.027
2020061711;0.000;0.000;1.065;1.027
2020061712;0.000;0.000;1.065;0.000
2020061713;3.370;1.139;0.000;0.000
2020061714;0.000;0.000;0.000;0.000
2020061715;3.370;3.416;5.327;1.027
2020061716;4.212;0.000;3.196;1.027
2020061717;1.685;3.416;0.000;1.027
2020061718;3.370;2.277;0.000;1.027
2020061719;5.054;4.554;0.000;3.082
2020061720;2.527;1.139;0.000;0.000
2020061721;0.000;0.000;1.065;0.000
2020061722;0.000;0.000;0.000;0.000
2020061723;0.000;1.139;0.000;0.000
2020061800;0.842;0.000;0.000;0.000
2020061801;0.000;0.000;0.000;0.000
2020061802;0.000;0.000;0.000;0.000
2020061803;0.000;0.000;0.000;0.000
2020061804;0.000;0.000;0.000;0.000
2020061805;1.685;0.000;1.065;1.027
2020061806;0.000;0.000;4.261;0.000
2020061807;0.842;1.139;1.065;1.027
2020061808;1.685;4.554;1.065;5.137
2020061809;4.212;0.000;9.588;4.109
2020061810;4.212;6.832;7.457;2.055
2020061811;2.527;3.416;6.392;8.218
2020061812;1.685;3.416;7.457;4.109
2020061813;2.527;3.416;8.522;7.191
2020061814;9.266;7.970;9.588;11.300
2020061815;8.424;3.416;8.522;9.246
2020061816;5.897;4.554;15.980;9.246
2020061817;2.527;0.000;9.588;7.191
2020061818;0.842;1.139;4.261;7.191
2020061819;0.000;25.049;0.000;0.000
2020061820;0.000;0.000;0.000;0.000
2020061821;0.000;2.277;0.000;0.000
2020061822;0.000;0.000;0.000;0.000
2020061823;0.000;0.000;0.000;0.000
2020061900;0.000;0.000;0.000;0.000
2020061901;0.842;1.139;0.000;0.000
2020061902;0.000;0.000;0.000;0.000
2020061903;0.000;0.000;0.000;0.000
2020061904;0.000;0.000;0.000;0.000
2020061905;0.842;0.000;1.065;0.000
2020061906;0.000;0.000;0.000;1.027
2020061907;0.842;2.277;1.065;3.082
2020061908;3.370;1.139;0.000;1.027
2020061909;5.054;3.416;2.131;0.000
2020061910;10.951;2.277;5.327;2.055
2020061911;0.842;1.139;4.261;3.082
2020061912;1.685;5.693;3.196;4.109
2020061913;2.527;2.277;3.196;4.109
2020061914;2.527;10.247;1.065;2.055
2020061915;5.054;2.277;6.392;2.055
2020061916;3.370;1.139;4.261;0.000
2020061917;4.212;2.277;3.196;2.055
2020061918;0.000;0.000;2.131;1.027
2020061919;0.842;2.277;1.065;2.055
2020061920;0.842;2.277;0.000;0.000
2020061921;0.000;2.277;0.000;0.000
2020061922;0.000;0.000;0.000;0.000
2020061923;0.000;0.000;0.000;0.000
2020062000;0.000;0.000;0.000;0.000
2020062001;0.000;0.000;0.000;0.000
2020062002;0.000;0.000;0.000;0.000
2020062003;0.000;0.000;0.000;0.000
2020062004;1.685;0.000;0.000;0.000
2020062005;0.000;0.000;1.065;0.000
2020062006;2.527;0.000;0.000;0.000
2020062007;1.685;1.139;1.065;0.000
2020062008;2.527;1.139;5.327;1.027
2020062009;10.951;2.277;7.457;2.055
2020062010;10.109;7.970;39.416;15.410
2020062011;4.212;5.693;53.265;24.655
2020062012;21.902;2.277;52.200;16.437
2020062013;3.370;9.109;26.633;23.628
2020062014;19.375;9.109;40.481;46.229
2020062015;9.266;9.109;18.110;38.010
2020062016;25.272;10.247;21.306;24.655
2020062017;29.484;12.525;20.241;21.573
2020062018;5.897;5.693;7.457;14.382
2020062019;1.685;5.693;8.522;14.382
2020062020;2.527;1.139;1.065;4.109
2020062021;0.000;3.416;0.000;1.027
2020062022;0.000;0.000;0.000;0.000
2020062023;0.000;0.000;0.000;0.000
2020062100;0.000;0.000;0.000;0.000
2020062101;0.000;0.000;0.000;0.000
2020062102;0.000;0.000;0.000;0.000
2020062103;0.000;0.000;0.000;0.000
2020062104;0.000;0.000;0.000;0.000
2020062105;0.000;0.000;0.000;0.000
2020062106;1.685;0.000;0.000;0.000
2020062107;2.527;0.000;0.000;0.000
2020062108;7.582;5.693;7.457;3.082
2020062109;16.848;6.832;25.567;1.027
2020062110;16.006;7.970;44.743;14.382
2020062111;22.745;19.356;60.722;21.573
2020062112;21.902;23.911;42.612;43.147
2020062113;27.799;21.633;58.592;46.229
2020062114;20.218;23.911;78.832;80.129
2020062115;18.533;15.940;47.939;82.184
2020062116;11.794;7.970;36.220;60.611
2020062117;10.951;7.970;18.110;43.147
2020062118;12.636;10.247;18.110;18.491
2020062119;1.685;5.693;5.327;15.410
2020062120;3.370;1.139;2.131;6.164
2020062121;0.000;0.000;1.065;1.027
2020062122;0.000;0.000;0.000;0.000
2020062123;0.000;0.000;0.000;0.000
2020062200;0.000;0.000;0.000;0.000
2020062201;0.000;0.000;0.000;0.000
2020062202;0.000;0.000;0.000;0.000
2020062203;0.000;0.000;0.000;0.000
2020062204;0.000;0.000;0.000;0.000
2020062205;0.842;0.000;0.000;1.027
2020062206;0.000;0.000;1.065;2.055
2020062207;1.685;3.416;1.065;2.055
2020062208;1.685;1.139;0.000;5.137
2020062209;4.212;1.139;2.131;6.164
2020062210;2.527;1.139;12.784;10.273
2020062211;4.212;4.554;14.914;7.191
2020062212;9.266;5.693;14.914;11.300
2020062213;8.424;0.000;6.392;13.355
2020062214;26.957;2.277;13.849;8.218
2020062215;53.071;10.247;10.653;8.218
2020062216;19.375;5.693;11.718;9.246
2020062217;10.109;5.693;11.718;7.191
2020062218;5.897;0.000;13.849;6.164
2020062219;1.685;3.416;6.392;8.218
2020062220;3.370;2.277;5.327;4.109
2020062221;0.000;0.000;0.000;0.000
2020062222;0.000;0.000;0.000;2.055
2020062223;0.000;0.000;0.000;0.000
2020062300;0.000;0.000;0.000;0.000
2020062301;0.000;0.000;0.000;0.000
2020062302;0.000;0.000;0.000;0.000
2020062303;0.000;0.000;0.000;0.000
2020062304;0.000;0.000;0.000;0.000
2020062305;0.000;0.000;2.131;2.055
2020062306;0.842;1.139;3.196;1.027
2020062307;5.054;4.554;1.065;3.082
2020062308;1.685;2.277;3.196;7.191
2020062309;6.739;1.139;0.000;1.027
2020062310;6.739;3.416;7.457;5.137
2020062311;14.321;11.386;8.522;6.164
2020062312;12.636;3.416;13.849;14.382
2020062313;34.538;18.218;7.457;7.191
2020062314;14.321;12.525;34.090;9.246
2020062315;40.435;2.277;8.522;16.437
2020062316;43.805;10.247;13.849;35.956
2020062317;42.962;5.693;11.718;10.273
2020062318;13.478;5.693;31.959;13.355
2020062319;5.897;7.970;19.175;9.246
2020062320;2.527;3.416;9.588;13.355
2020062321;0.000;1.139;0.000;11.300
2020062322;0.000;0.000;0.000;0.000
2020062323;0.000;0.000;0.000;0.000
2020062400;0.000;0.000;0.000;0.000
2020062401;0.000;0.000;0.000;0.000
2020062402;0.000;0.000;0.000;0.000
2020062403;0.000;0.000;0.000;0.000
2020062404;0.000;0.000;0.000;0.000
2020062405;0.000;0.000;0.000;2.055
2020062406;2.527;0.000;3.196;4.109
2020062407;1.685;3.416;3.196;5.137
